10.962614, 106.762196
10.962547, 106.762365
10.962550, 106.762433
10.962535, 106.762584
10.962477, 106.762747
10.962408, 106.762861
10.962385, 106.763009
10.962369, 106.763196
10.962377, 106.763230
10.963433, 106.764387
10.963433, 106.764387
10.963575, 106.764789
10.963640, 106.764812
10.964060, 106.765470
10.964162, 106.765534
10.964218, 106.765593
10.964312, 106.765640
10.964374, 106.765726
10.964373, 106.765829
10.964287, 106.765897
10.964070, 106.766030
10.964047, 106.766061
10.963997, 106.766080
10.963919, 106.766130
10.963934, 106.766255
10.964040, 106.766354
10.964194, 106.766326
10.964450, 106.766370
10.964491, 106.766473
10.964443, 106.766523
10.964321, 106.766604
10.964207, 106.766630
10.963996, 106.766586
10.963813, 106.766492
10.963779, 106.766483
10.963619, 106.766403
10.963514, 106.766433
10.963451, 106.766511
10.963470, 106.766629
10.963551, 106.766745
10.963618, 106.766940
10.963822, 106.766997
10.963901, 106.767037
10.964218, 106.767429
10.964409, 106.767772
10.964470, 106.768013
10.964442, 106.768293
10.964174, 106.768831
10.964141, 106.768935
10.964151, 106.769023
10.964127, 106.769146
10.964294, 106.769563
10.964499, 106.769819
10.964946, 106.770008
10.965155, 106.770220
10.965222, 106.770371
10.965279, 106.770992
10.965216, 106.771572
10.964701, 106.771524
10.963654, 106.771253
10.963156, 106.771362
10.962998, 106.771805
10.962548, 106.772312
10.961745, 106.772782
10.960367, 106.772885
10.959665, 106.773063
10.959428, 106.773306
10.959333, 106.773657
10.959305, 106.774275
10.959222, 106.774945
10.959287, 106.775609
10.959505, 106.776026
10.960137, 106.776566
10.961243, 106.777270
10.961827, 106.777749
10.962162, 106.778071
10.963280, 106.779744
10.964831, 106.783039
10.965445, 106.783736
10.967679, 106.787448
10.969807, 106.794110
10.970524, 106.795215
10.971465, 106.795854
10.972789, 106.796164
10.973838, 106.796054
10.974839, 106.795364
10.978940, 106.790508
10.981783, 106.787341
10.983989, 106.785294
10.985166, 106.783346
10.988830, 106.780679
10.999035, 106.775798
11.003267, 106.774578
11.006093, 106.774383
11.008728, 106.775961
11.009511, 106.777035
11.009974, 106.779410
11.010597, 106.780565
11.011507, 106.781704
11.014637, 106.783868
11.016106, 106.784160
11.017703, 106.784421
11.018118, 106.784795
11.018469, 106.785755
11.018916, 106.787625
11.019443, 106.788894
11.021008, 106.790684
11.023515, 106.794344
11.024824, 106.799176
11.025639, 106.805586
11.026613, 106.809213
11.029391, 106.811914
11.030972, 106.812614
11.034884, 106.812809
11.040169, 106.811719
11.044129, 106.809978
11.048344, 106.806464
11.050481, 106.803468
11.051726, 106.800930
11.052477, 106.800133
11.054872, 106.798880
11.056931, 106.797448
11.057634, 106.798847
11.059007, 106.800800
11.060939, 106.804834
11.061386, 106.807551
11.063350, 106.814611
11.063733, 106.814969
11.063953, 106.815772
